timestamp_utc,learner_id,learner_role,resource_id,user_prompt_character_count,clarity_score,context_score,constraints_score,evaluation_score,primary_weakness,recommended_resource_id
2025-11-10T06:53:52.054281+00:00,L-003,learner,micro-tutor-03,317,1,1,3,1.67,Clarity,tutorial-clarity-basics
2025-11-10T07:27:41.413272+00:00,L-014,learner,micro-tutor-05,988,1,5,3,3.0,Clarity,tutorial-clarity-basics
2025-11-10T08:52:27.689324+00:00,L-019,learner,micro-tutor-05,139,1,4,4,3.0,Clarity,tutorial-clarity-basics
2025-11-10T13:16:01.112694+00:00,L-023,learner,micro-tutor-04,634,2,3,3,2.67,Clarity,tutorial-clarity-basics
2025-11-10T18:13:29.333006+00:00,L-010,learner,micro-tutor-01,290,2,1,4,2.33,Context,tutorial-grounding-techniques
2025-11-10T20:38:40.448585+00:00,L-028,learner,micro-tutor-01,938,2,1,4,2.33,Context,tutorial-grounding-techniques
2025-11-10T20:41:34.326038+00:00,L-027,learner,micro-tutor-05,1315,4,3,1,2.67,Constraints,tutorial-prompt-constraints
2025-11-10T23:50:56.984465+00:00,L-046,learner,micro-tutor-01,1408,1,1,2,1.33,Clarity,tutorial-clarity-basics
2025-11-11T03:32:58.440776+00:00,L-027,learner,micro-tutor-04,726,2,3,2,2.33,Clarity,tutorial-clarity-basics
2025-11-11T08:46:43.125575+00:00,L-013,learner,micro-tutor-02,275,5,3,2,3.33,Constraints,tutorial-prompt-constraints
2025-11-11T10:27:22.863628+00:00,L-044,learner,micro-tutor-05,102,4,3,2,3.0,Constraints,tutorial-prompt-constraints
2025-11-11T14:41:15.436839+00:00,L-003,learner,micro-tutor-01,153,4,5,1,3.33,Constraints,tutorial-prompt-constraints
2025-11-11T15:43:43.134582+00:00,L-019,learner,micro-tutor-03,433,2,5,4,3.67,Clarity,tutorial-clarity-basics
2025-11-11T15:47:19.231858+00:00,L-030,learner,micro-tutor-05,558,5,1,1,2.33,Context,tutorial-grounding-techniques
2025-11-11T16:49:15.422957+00:00,L-013,learner,micro-tutor-05,899,4,5,2,3.67,Constraints,tutorial-prompt-constraints
2025-11-11T17:50:03.860944+00:00,L-047,learner,micro-tutor-05,936,5,5,1,3.67,Constraints,tutorial-prompt-constraints
2025-11-12T00:37:02.362115+00:00,L-009,learner,micro-tutor-02,640,3,4,4,3.67,Clarity,tutorial-clarity-basics
2025-11-12T01:19:34.873543+00:00,L-032,learner,micro-tutor-05,1350,1,1,4,2.0,Clarity,tutorial-clarity-basics
2025-11-12T02:31:28.521972+00:00,L-021,learner,micro-tutor-02,400,5,5,2,4.0,Constraints,tutorial-prompt-constraints
2025-11-12T03:05:21.465051+00:00,L-046,learner,micro-tutor-04,76,3,2,1,2.0,Constraints,tutorial-prompt-constraints
2025-11-12T04:07:07.121235+00:00,L-004,learner,micro-tutor-03,683,1,3,5,3.0,Clarity,tutorial-clarity-basics
2025-11-12T10:28:24.525467+00:00,L-024,learner,micro-tutor-01,177,3,3,2,2.67,Constraints,tutorial-prompt-constraints
2025-11-12T11:15:00.444470+00:00,L-047,learner,micro-tutor-03,1390,5,5,2,4.0,Constraints,tutorial-prompt-constraints
2025-11-12T11:24:52.324434+00:00,L-050,learner,micro-tutor-05,284,4,5,1,3.33,Constraints,tutorial-prompt-constraints
2025-11-12T13:12:40.586376+00:00,L-019,learner,micro-tutor-05,203,4,3,1,2.67,Constraints,tutorial-prompt-constraints
2025-11-12T16:02:59.723924+00:00,L-017,learner,micro-tutor-03,311,5,4,3,4.0,Constraints,tutorial-prompt-constraints
2025-11-12T17:50:18.564789+00:00,L-023,learner,micro-tutor-01,255,4,3,4,3.67,Context,tutorial-grounding-techniques
2025-11-12T19:43:16.614342+00:00,L-045,learner,micro-tutor-03,1473,4,2,2,2.67,Context,tutorial-grounding-techniques
2025-11-12T19:52:19.092789+00:00,L-028,learner,micro-tutor-04,664,5,2,2,3.0,Context,tutorial-grounding-techniques
2025-11-12T21:34:45.569065+00:00,L-026,learner,micro-tutor-02,998,1,1,3,1.67,Clarity,tutorial-clarity-basics
2025-11-12T22:01:33.614511+00:00,L-030,learner,micro-tutor-02,1371,5,1,5,3.67,Context,tutorial-grounding-techniques
2025-11-13T00:19:06.018775+00:00,L-020,learner,micro-tutor-05,1294,2,1,2,1.67,Context,tutorial-grounding-techniques
2025-11-13T01:55:50.384990+00:00,L-008,learner,micro-tutor-04,1339,4,1,5,3.33,Context,tutorial-grounding-techniques
2025-11-13T01:58:25.895760+00:00,L-005,learner,micro-tutor-04,1393,4,2,2,2.67,Context,tutorial-grounding-techniques
2025-11-13T02:28:32.560575+00:00,L-050,learner,micro-tutor-02,131,5,5,2,4.0,Constraints,tutorial-prompt-constraints
2025-11-13T04:03:04.607973+00:00,L-043,learner,micro-tutor-05,728,4,1,4,3.0,Context,tutorial-grounding-techniques
2025-11-13T04:35:23.007219+00:00,L-023,learner,micro-tutor-04,775,5,3,5,4.33,Context,tutorial-grounding-techniques
2025-11-13T06:08:45.863318+00:00,L-015,learner,micro-tutor-01,630,3,4,1,2.67,Constraints,tutorial-prompt-constraints
2025-11-13T08:30:08.888380+00:00,L-035,learner,micro-tutor-04,1168,5,4,3,4.0,Constraints,tutorial-prompt-constraints
2025-11-13T09:00:45.846534+00:00,L-032,learner,micro-tutor-04,887,5,5,4,4.67,Constraints,tutorial-prompt-constraints
2025-11-13T12:32:11.930698+00:00,L-046,learner,micro-tutor-04,321,4,2,1,2.33,Constraints,tutorial-prompt-constraints
2025-11-13T15:14:20.919401+00:00,L-008,learner,micro-tutor-01,878,1,3,2,2.0,Clarity,tutorial-clarity-basics
2025-11-13T17:03:52.971446+00:00,L-027,learner,micro-tutor-02,546,2,1,4,2.33,Context,tutorial-grounding-techniques
2025-11-13T22:29:17.821938+00:00,L-032,learner,micro-tutor-04,1254,1,2,2,1.67,Clarity,tutorial-clarity-basics
2025-11-14T04:50:24.849522+00:00,L-037,learner,micro-tutor-02,854,3,3,3,3.0,Clarity,tutorial-clarity-basics
2025-11-14T06:13:42.739486+00:00,L-031,learner,micro-tutor-04,59,5,4,4,4.33,Context,tutorial-grounding-techniques
2025-11-14T07:43:20.836851+00:00,L-017,learner,micro-tutor-03,1268,3,4,2,3.0,Constraints,tutorial-prompt-constraints
2025-11-14T10:38:35.444844+00:00,L-023,learner,micro-tutor-02,1463,3,3,2,2.67,Constraints,tutorial-prompt-constraints
2025-11-14T11:22:10.969495+00:00,L-031,learner,micro-tutor-03,1429,4,5,2,3.67,Constraints,tutorial-prompt-constraints
2025-11-14T13:19:30.641585+00:00,L-010,learner,micro-tutor-02,1018,4,1,3,2.67,Context,tutorial-grounding-techniques
2025-11-14T19:07:04.109826+00:00,L-023,learner,micro-tutor-04,177,5,5,4,4.67,Constraints,tutorial-prompt-constraints
2025-11-14T20:56:08.259061+00:00,L-037,learner,micro-tutor-01,236,2,3,2,2.33,Clarity,tutorial-clarity-basics
2025-11-15T00:03:38.805487+00:00,L-003,learner,micro-tutor-04,1405,3,4,5,4.0,Clarity,tutorial-clarity-basics
2025-11-15T01:12:08.739056+00:00,L-049,learner,micro-tutor-05,1328,2,2,2,2.0,Clarity,tutorial-clarity-basics
2025-11-15T01:13:41.436860+00:00,L-035,learner,micro-tutor-01,1337,4,5,3,4.0,Constraints,tutorial-prompt-constraints
2025-11-15T01:17:15.341506+00:00,L-008,learner,micro-tutor-04,1372,5,2,4,3.67,Context,tutorial-grounding-techniques
2025-11-15T03:20:28.860141+00:00,L-050,learner,micro-tutor-04,1156,1,4,3,2.67,Clarity,tutorial-clarity-basics
2025-11-15T04:05:18.994220+00:00,L-040,learner,micro-tutor-03,747,5,2,2,3.0,Context,tutorial-grounding-techniques
2025-11-15T08:18:54.532298+00:00,L-005,learner,micro-tutor-01,448,4,4,5,4.33,Clarity,tutorial-clarity-basics
2025-11-15T19:21:57.133717+00:00,L-019,learner,micro-tutor-02,136,4,3,4,3.67,Context,tutorial-grounding-techniques
2025-11-15T20:26:32.900775+00:00,L-004,learner,micro-tutor-01,757,1,5,4,3.33,Clarity,tutorial-clarity-basics
2025-11-15T21:35:51.841193+00:00,L-003,learner,micro-tutor-02,1236,3,2,1,2.0,Constraints,tutorial-prompt-constraints
2025-11-15T23:15:48.669745+00:00,L-027,learner,micro-tutor-05,1253,1,1,2,1.33,Clarity,tutorial-clarity-basics
2025-11-16T00:03:50.793827+00:00,L-029,learner,micro-tutor-01,223,3,4,4,3.67,Clarity,tutorial-clarity-basics
2025-11-16T03:55:52.583089+00:00,L-027,learner,micro-tutor-03,394,4,4,4,4.0,Clarity,tutorial-clarity-basics
2025-11-16T04:01:42.908821+00:00,L-015,learner,micro-tutor-02,340,5,4,1,3.33,Constraints,tutorial-prompt-constraints
2025-11-16T04:56:25.614078+00:00,L-031,learner,micro-tutor-02,109,2,4,4,3.33,Clarity,tutorial-clarity-basics
2025-11-16T10:39:23.396108+00:00,L-003,learner,micro-tutor-01,269,2,3,1,2.0,Constraints,tutorial-prompt-constraints
2025-11-16T13:27:29.777892+00:00,L-020,learner,micro-tutor-03,103,3,2,1,2.0,Constraints,tutorial-prompt-constraints
2025-11-16T14:27:26.500862+00:00,L-045,learner,micro-tutor-01,482,2,2,2,2.0,Clarity,tutorial-clarity-basics
2025-11-16T22:02:34.443137+00:00,L-049,learner,micro-tutor-02,596,1,1,2,1.33,Clarity,tutorial-clarity-basics
2025-11-17T03:12:55.905956+00:00,L-001,learner,micro-tutor-02,588,2,5,5,4.0,Clarity,tutorial-clarity-basics
2025-11-17T08:47:37.083686+00:00,L-024,learner,micro-tutor-01,1431,3,3,5,3.67,Clarity,tutorial-clarity-basics
2025-11-17T10:30:30.794833+00:00,L-011,learner,micro-tutor-03,251,2,1,4,2.33,Context,tutorial-grounding-techniques
2025-11-17T16:16:01.535317+00:00,L-044,learner,micro-tutor-03,1109,3,2,2,2.33,Context,tutorial-grounding-techniques
2025-11-17T17:10:20.383977+00:00,L-009,learner,micro-tutor-05,132,1,3,5,3.0,Clarity,tutorial-clarity-basics
2025-11-17T17:41:31.167570+00:00,L-005,learner,micro-tutor-04,580,2,4,4,3.33,Clarity,tutorial-clarity-basics
2025-11-17T19:23:34.987878+00:00,L-002,learner,micro-tutor-01,1140,1,4,1,2.0,Clarity,tutorial-clarity-basics
2025-11-18T00:45:46.296374+00:00,L-024,learner,micro-tutor-03,1490,2,4,5,3.67,Clarity,tutorial-clarity-basics
2025-11-18T02:12:12.255919+00:00,L-015,learner,micro-tutor-01,482,1,2,3,2.0,Clarity,tutorial-clarity-basics
2025-11-18T09:48:42.759792+00:00,L-018,learner,micro-tutor-02,995,3,5,4,4.0,Clarity,tutorial-clarity-basics
2025-11-18T10:28:16.722503+00:00,L-012,learner,micro-tutor-04,1454,3,1,5,3.0,Context,tutorial-grounding-techniques
2025-11-18T10:35:32.129385+00:00,L-029,learner,micro-tutor-04,225,2,5,4,3.67,Clarity,tutorial-clarity-basics
2025-11-18T10:37:10.202109+00:00,L-035,learner,micro-tutor-05,1349,3,4,5,4.0,Clarity,tutorial-clarity-basics
2025-11-18T20:06:50.188978+00:00,L-020,learner,micro-tutor-05,586,4,5,1,3.33,Constraints,tutorial-prompt-constraints
2025-11-18T22:24:21.600040+00:00,L-036,learner,micro-tutor-05,572,2,3,2,2.33,Clarity,tutorial-clarity-basics
2025-11-18T22:57:45.416310+00:00,L-010,learner,micro-tutor-02,1011,4,2,1,2.33,Constraints,tutorial-prompt-constraints
2025-11-19T00:45:27.670419+00:00,L-050,learner,micro-tutor-01,154,2,3,5,3.33,Clarity,tutorial-clarity-basics
2025-11-19T00:49:08.072862+00:00,L-049,learner,micro-tutor-03,1464,3,2,1,2.0,Constraints,tutorial-prompt-constraints
2025-11-19T00:54:52.770317+00:00,L-017,learner,micro-tutor-03,887,3,3,4,3.33,Clarity,tutorial-clarity-basics
2025-11-19T01:55:53.019076+00:00,L-050,learner,micro-tutor-05,189,2,2,5,3.0,Clarity,tutorial-clarity-basics
2025-11-19T02:57:01.641678+00:00,L-039,learner,micro-tutor-05,833,2,5,1,2.67,Constraints,tutorial-prompt-constraints
2025-11-19T03:47:30.690514+00:00,L-050,learner,micro-tutor-02,1096,5,4,2,3.67,Constraints,tutorial-prompt-constraints
2025-11-19T05:05:22.380205+00:00,L-029,learner,micro-tutor-04,336,5,3,4,4.0,Context,tutorial-grounding-techniques
2025-11-19T05:46:09.463268+00:00,L-013,learner,micro-tutor-01,153,2,5,1,2.67,Constraints,tutorial-prompt-constraints
2025-11-19T07:13:15.641006+00:00,L-044,learner,micro-tutor-02,1357,3,2,5,3.33,Context,tutorial-grounding-techniques
2025-11-19T07:32:04.652878+00:00,L-029,learner,micro-tutor-03,1274,5,1,5,3.67,Context,tutorial-grounding-techniques
2025-11-19T12:21:36.597931+00:00,L-022,learner,micro-tutor-01,1392,5,4,3,4.0,Constraints,tutorial-prompt-constraints
2025-11-19T15:06:07.047378+00:00,L-030,learner,micro-tutor-05,947,1,4,2,2.33,Clarity,tutorial-clarity-basics
2025-11-19T15:38:42.540334+00:00,L-030,learner,micro-tutor-05,125,5,4,5,4.67,Context,tutorial-grounding-techniques
2025-11-19T18:14:25.478109+00:00,L-045,learner,micro-tutor-05,1382,2,1,3,2.0,Context,tutorial-grounding-techniques
2025-11-19T22:46:09.124353+00:00,L-018,learner,micro-tutor-05,458,5,4,2,3.67,Constraints,tutorial-prompt-constraints
2025-11-19T23:45:23.904511+00:00,L-005,learner,micro-tutor-03,1168,4,4,5,4.33,Clarity,tutorial-clarity-basics
2025-11-20T02:40:21.574266+00:00,L-012,learner,micro-tutor-05,1293,4,3,2,3.0,Constraints,tutorial-prompt-constraints
2025-11-20T03:28:10.073513+00:00,L-016,learner,micro-tutor-05,1418,2,5,5,4.0,Clarity,tutorial-clarity-basics
2025-11-20T04:44:36.352930+00:00,L-009,learner,micro-tutor-01,1404,2,3,5,3.33,Clarity,tutorial-clarity-basics
2025-11-20T08:41:40.685671+00:00,L-042,learner,micro-tutor-01,483,4,2,2,2.67,Context,tutorial-grounding-techniques
2025-11-20T09:01:32.991442+00:00,L-019,learner,micro-tutor-04,596,4,3,5,4.0,Context,tutorial-grounding-techniques
2025-11-20T09:47:06.685138+00:00,L-030,learner,micro-tutor-01,828,4,3,5,4.0,Context,tutorial-grounding-techniques
2025-11-20T11:07:51.946841+00:00,L-046,learner,micro-tutor-02,1038,1,4,5,3.33,Clarity,tutorial-clarity-basics
2025-11-20T13:33:40.129079+00:00,L-032,learner,micro-tutor-04,473,2,5,2,3.0,Clarity,tutorial-clarity-basics
2025-11-20T16:32:09.299678+00:00,L-022,learner,micro-tutor-01,732,1,1,2,1.33,Clarity,tutorial-clarity-basics
2025-11-20T17:24:11.584131+00:00,L-039,learner,micro-tutor-01,1142,2,2,3,2.33,Clarity,tutorial-clarity-basics
2025-11-20T19:24:56.843202+00:00,L-047,learner,micro-tutor-05,875,2,5,4,3.67,Clarity,tutorial-clarity-basics
2025-11-20T22:44:22.894405+00:00,L-015,learner,micro-tutor-03,513,1,3,5,3.0,Clarity,tutorial-clarity-basics
2025-11-21T03:10:34.874720+00:00,L-037,learner,micro-tutor-04,582,5,1,3,3.0,Context,tutorial-grounding-techniques
2025-11-21T03:26:49.142790+00:00,L-003,learner,micro-tutor-03,1417,5,5,1,3.67,Constraints,tutorial-prompt-constraints
2025-11-21T03:59:11.943134+00:00,L-043,learner,micro-tutor-04,741,3,3,1,2.33,Constraints,tutorial-prompt-constraints
2025-11-21T11:37:28.261412+00:00,L-026,learner,micro-tutor-01,529,2,5,3,3.33,Clarity,tutorial-clarity-basics
2025-11-21T13:16:15.447959+00:00,L-013,learner,micro-tutor-03,1351,5,2,1,2.67,Constraints,tutorial-prompt-constraints
2025-11-21T16:56:32.468545+00:00,L-043,learner,micro-tutor-02,815,4,4,5,4.33,Clarity,tutorial-clarity-basics
2025-11-21T17:03:45.776205+00:00,L-014,learner,micro-tutor-03,236,2,4,1,2.33,Constraints,tutorial-prompt-constraints
2025-11-21T18:10:21.494913+00:00,L-030,learner,micro-tutor-01,287,3,4,1,2.67,Constraints,tutorial-prompt-constraints
2025-11-21T20:37:04.191860+00:00,L-045,learner,micro-tutor-04,588,2,5,2,3.0,Clarity,tutorial-clarity-basics
2025-11-21T20:46:54.655868+00:00,L-006,learner,micro-tutor-04,1464,2,1,5,2.67,Context,tutorial-grounding-techniques
2025-11-21T21:42:34.511696+00:00,L-032,learner,micro-tutor-01,929,5,4,2,3.67,Constraints,tutorial-prompt-constraints
2025-11-22T01:15:09.958101+00:00,L-036,learner,micro-tutor-01,1352,2,5,3,3.33,Clarity,tutorial-clarity-basics
2025-11-22T03:03:24.178648+00:00,L-022,learner,micro-tutor-04,622,5,4,5,4.67,Context,tutorial-grounding-techniques
2025-11-22T03:45:21.002071+00:00,L-025,learner,micro-tutor-03,176,1,5,1,2.33,Clarity,tutorial-clarity-basics
2025-11-22T05:27:38.128212+00:00,L-005,learner,micro-tutor-05,473,4,4,1,3.0,Constraints,tutorial-prompt-constraints
2025-11-22T06:14:49.403074+00:00,L-043,learner,micro-tutor-05,461,1,2,2,1.67,Clarity,tutorial-clarity-basics
2025-11-22T11:06:44.240221+00:00,L-010,learner,micro-tutor-04,900,3,5,3,3.67,Clarity,tutorial-clarity-basics
2025-11-22T13:39:35.487625+00:00,L-017,learner,micro-tutor-01,1155,3,1,5,3.0,Context,tutorial-grounding-techniques
2025-11-22T17:23:42.024111+00:00,L-048,learner,micro-tutor-01,936,5,1,5,3.67,Context,tutorial-grounding-techniques
2025-11-22T19:18:22.281481+00:00,L-048,learner,micro-tutor-03,1346,1,4,1,2.0,Clarity,tutorial-clarity-basics
2025-11-22T23:59:42.181330+00:00,L-018,learner,micro-tutor-03,252,2,1,3,2.0,Context,tutorial-grounding-techniques
2025-11-23T00:36:11.324045+00:00,L-011,learner,micro-tutor-03,837,4,3,2,3.0,Constraints,tutorial-prompt-constraints
2025-11-23T00:38:00.355447+00:00,L-047,learner,micro-tutor-01,1011,1,2,5,2.67,Clarity,tutorial-clarity-basics
2025-11-23T04:52:35.129640+00:00,L-036,learner,micro-tutor-01,140,2,5,1,2.67,Constraints,tutorial-prompt-constraints
2025-11-23T08:22:18.221266+00:00,L-002,learner,micro-tutor-01,114,1,2,1,1.33,Clarity,tutorial-clarity-basics
2025-11-23T09:09:12.356717+00:00,L-007,learner,micro-tutor-03,75,1,5,3,3.0,Clarity,tutorial-clarity-basics
2025-11-23T10:17:23.101496+00:00,L-001,learner,micro-tutor-01,785,1,4,1,2.0,Clarity,tutorial-clarity-basics
2025-11-23T10:47:48.102839+00:00,L-044,learner,micro-tutor-03,999,3,5,3,3.67,Clarity,tutorial-clarity-basics
2025-11-23T13:40:06.415684+00:00,L-040,learner,micro-tutor-02,851,2,1,5,2.67,Context,tutorial-grounding-techniques
2025-11-23T13:48:51.009899+00:00,L-002,learner,micro-tutor-04,1006,3,4,4,3.67,Clarity,tutorial-clarity-basics
2025-11-23T17:40:57.844490+00:00,L-047,learner,micro-tutor-04,230,4,5,4,4.33,Clarity,tutorial-clarity-basics
2025-11-23T19:12:19.189079+00:00,L-011,learner,micro-tutor-05,1431,4,1,3,2.67,Context,tutorial-grounding-techniques
2025-11-24T05:19:37.168370+00:00,L-031,learner,micro-tutor-02,1423,4,1,3,2.67,Context,tutorial-grounding-techniques
2025-11-24T05:29:35.634810+00:00,L-001,learner,micro-tutor-01,526,2,3,1,2.0,Constraints,tutorial-prompt-constraints
2025-11-24T06:45:51.888838+00:00,L-023,learner,micro-tutor-01,642,4,4,2,3.33,Constraints,tutorial-prompt-constraints
2025-11-24T09:31:55.873401+00:00,L-042,learner,micro-tutor-04,1457,5,4,5,4.67,Context,tutorial-grounding-techniques
2025-11-24T11:11:32.505821+00:00,L-050,learner,micro-tutor-01,1320,1,3,2,2.0,Clarity,tutorial-clarity-basics
2025-11-24T11:16:07.105477+00:00,L-017,learner,micro-tutor-05,711,4,5,5,4.67,Clarity,tutorial-clarity-basics
2025-11-24T15:37:35.191337+00:00,L-002,learner,micro-tutor-04,1130,5,2,3,3.33,Context,tutorial-grounding-techniques
2025-11-24T18:45:17.053305+00:00,L-018,learner,micro-tutor-02,973,4,1,2,2.33,Context,tutorial-grounding-techniques
2025-11-24T22:20:40.364221+00:00,L-007,learner,micro-tutor-03,621,3,2,1,2.0,Constraints,tutorial-prompt-constraints
2025-11-25T01:00:03.715532+00:00,L-050,learner,micro-tutor-04,1489,1,2,5,2.67,Clarity,tutorial-clarity-basics
2025-11-25T06:52:53.260126+00:00,L-042,learner,micro-tutor-04,1293,1,4,2,2.33,Clarity,tutorial-clarity-basics
2025-11-25T06:56:43.665395+00:00,L-019,learner,micro-tutor-01,458,3,2,1,2.0,Constraints,tutorial-prompt-constraints
2025-11-25T08:07:58.467396+00:00,L-027,learner,micro-tutor-03,1100,3,3,3,3.0,Clarity,tutorial-clarity-basics
2025-11-25T08:33:32.434791+00:00,L-039,learner,micro-tutor-05,893,2,3,4,3.0,Clarity,tutorial-clarity-basics
2025-11-25T09:10:08.747674+00:00,L-020,learner,micro-tutor-03,644,1,5,5,3.67,Clarity,tutorial-clarity-basics
2025-11-25T22:01:01.622104+00:00,L-004,learner,micro-tutor-02,131,1,3,3,2.33,Clarity,tutorial-clarity-basics
2025-11-25T22:07:27.841763+00:00,L-004,learner,micro-tutor-04,838,5,5,1,3.67,Constraints,tutorial-prompt-constraints
2025-11-25T22:16:24.425593+00:00,L-044,learner,micro-tutor-02,1216,2,3,4,3.0,Clarity,tutorial-clarity-basics
2025-11-26T01:02:36.529862+00:00,L-018,learner,micro-tutor-02,60,4,4,5,4.33,Clarity,tutorial-clarity-basics
2025-11-26T02:48:05.100721+00:00,L-047,learner,micro-tutor-04,1193,3,4,2,3.0,Constraints,tutorial-prompt-constraints
2025-11-26T07:30:41.963529+00:00,L-010,learner,micro-tutor-03,1127,1,4,1,2.0,Clarity,tutorial-clarity-basics
2025-11-26T09:21:36.718940+00:00,L-021,learner,micro-tutor-05,1079,2,2,4,2.67,Clarity,tutorial-clarity-basics
2025-11-26T13:33:33.958288+00:00,L-011,learner,micro-tutor-03,1002,4,3,1,2.67,Constraints,tutorial-prompt-constraints
2025-11-26T14:23:09.325934+00:00,L-029,learner,micro-tutor-01,482,5,1,2,2.67,Context,tutorial-grounding-techniques
2025-11-26T15:09:19.868650+00:00,L-044,learner,micro-tutor-02,1442,3,5,2,3.33,Constraints,tutorial-prompt-constraints
2025-11-26T17:08:20.873381+00:00,L-006,learner,micro-tutor-05,1437,1,3,5,3.0,Clarity,tutorial-clarity-basics
2025-11-26T19:44:39.072907+00:00,L-038,learner,micro-tutor-03,580,1,5,5,3.67,Clarity,tutorial-clarity-basics
2025-11-26T20:45:29.286893+00:00,L-040,learner,micro-tutor-01,1493,1,2,5,2.67,Clarity,tutorial-clarity-basics
2025-11-27T03:33:31.716979+00:00,L-036,learner,micro-tutor-02,834,1,4,3,2.67,Clarity,tutorial-clarity-basics
2025-11-27T07:28:59.974129+00:00,L-001,learner,micro-tutor-03,482,4,3,1,2.67,Constraints,tutorial-prompt-constraints
2025-11-27T09:47:20.366812+00:00,L-016,learner,micro-tutor-04,991,1,4,1,2.0,Clarity,tutorial-clarity-basics
2025-11-27T10:10:08.059992+00:00,L-018,learner,micro-tutor-03,637,2,2,1,1.67,Constraints,tutorial-prompt-constraints
2025-11-27T11:59:25.742527+00:00,L-027,learner,micro-tutor-02,426,2,5,4,3.67,Clarity,tutorial-clarity-basics
2025-11-27T18:26:14.171519+00:00,L-038,learner,micro-tutor-01,394,1,4,1,2.0,Clarity,tutorial-clarity-basics
2025-11-27T19:32:08.270869+00:00,L-015,learner,micro-tutor-05,1297,5,5,1,3.67,Constraints,tutorial-prompt-constraints
2025-11-27T20:30:55.424985+00:00,L-004,learner,micro-tutor-02,1410,3,4,1,2.67,Constraints,tutorial-prompt-constraints
2025-11-27T21:34:24.404630+00:00,L-035,learner,micro-tutor-05,789,1,5,1,2.33,Clarity,tutorial-clarity-basics
2025-11-28T00:20:57.964298+00:00,L-004,learner,micro-tutor-03,1114,1,4,1,2.0,Clarity,tutorial-clarity-basics
2025-11-28T00:31:48.961811+00:00,L-029,learner,micro-tutor-04,1451,3,1,1,1.67,Context,tutorial-grounding-techniques
2025-11-28T11:35:28.798731+00:00,L-037,learner,micro-tutor-03,202,4,3,2,3.0,Constraints,tutorial-prompt-constraints
2025-11-28T11:40:57.705473+00:00,L-023,learner,micro-tutor-01,1387,5,2,4,3.67,Context,tutorial-grounding-techniques
2025-11-28T12:05:00.090274+00:00,L-018,learner,micro-tutor-03,1185,1,4,3,2.67,Clarity,tutorial-clarity-basics
2025-11-28T18:32:33.546481+00:00,L-015,learner,micro-tutor-03,1412,1,4,3,2.67,Clarity,tutorial-clarity-basics
2025-11-28T18:41:22.244969+00:00,L-040,learner,micro-tutor-05,1492,3,1,3,2.33,Context,tutorial-grounding-techniques
2025-11-28T18:47:46.507878+00:00,L-027,learner,micro-tutor-05,1390,2,4,5,3.67,Clarity,tutorial-clarity-basics
2025-11-28T20:34:00.512535+00:00,L-049,learner,micro-tutor-03,1218,5,4,5,4.67,Context,tutorial-grounding-techniques
2025-11-29T02:35:00.744921+00:00,L-027,learner,micro-tutor-02,670,4,2,3,3.0,Context,tutorial-grounding-techniques
2025-11-29T03:50:43.595968+00:00,L-045,learner,micro-tutor-03,387,4,3,2,3.0,Constraints,tutorial-prompt-constraints
2025-11-29T04:11:56.451189+00:00,L-032,learner,micro-tutor-04,981,5,3,3,3.67,Context,tutorial-grounding-techniques
2025-11-29T14:52:18.411002+00:00,L-050,learner,micro-tutor-03,497,3,3,3,3.0,Clarity,tutorial-clarity-basics
2025-11-29T17:03:01.793760+00:00,L-006,learner,micro-tutor-02,385,5,5,1,3.67,Constraints,tutorial-prompt-constraints
2025-11-29T19:55:34.329408+00:00,L-024,learner,micro-tutor-03,498,3,5,2,3.33,Constraints,tutorial-prompt-constraints
2025-11-29T22:45:32.239244+00:00,L-047,learner,micro-tutor-01,727,4,3,2,3.0,Constraints,tutorial-prompt-constraints
2025-11-30T04:35:22.997043+00:00,L-050,learner,micro-tutor-03,432,4,2,1,2.33,Constraints,tutorial-prompt-constraints
2025-11-30T04:50:27.755657+00:00,L-020,learner,micro-tutor-04,1446,2,4,1,2.33,Constraints,tutorial-prompt-constraints
2025-11-30T05:29:32.855886+00:00,L-030,learner,micro-tutor-02,865,4,3,2,3.0,Constraints,tutorial-prompt-constraints
2025-11-30T05:48:20.586668+00:00,L-029,learner,micro-tutor-05,82,1,2,3,2.0,Clarity,tutorial-clarity-basics
2025-11-30T05:56:25.210894+00:00,L-002,learner,micro-tutor-04,589,2,4,1,2.33,Constraints,tutorial-prompt-constraints
2025-11-30T07:02:43.319364+00:00,L-029,learner,micro-tutor-03,862,5,5,5,5.0,Clarity,tutorial-clarity-basics
2025-11-30T07:52:09.431703+00:00,L-004,learner,micro-tutor-02,882,1,3,5,3.0,Clarity,tutorial-clarity-basics
2025-11-30T08:35:06.890845+00:00,L-035,learner,micro-tutor-01,466,3,1,5,3.0,Context,tutorial-grounding-techniques
2025-11-30T10:05:44.057435+00:00,L-047,learner,micro-tutor-05,1287,5,1,1,2.33,Context,tutorial-grounding-techniques
2025-11-30T10:41:25.751205+00:00,L-013,learner,micro-tutor-03,438,1,4,3,2.67,Clarity,tutorial-clarity-basics
2025-11-30T14:59:08.426820+00:00,L-001,learner,micro-tutor-03,305,1,4,5,3.33,Clarity,tutorial-clarity-basics
2025-11-30T17:15:04.480942+00:00,L-040,learner,micro-tutor-04,1498,4,3,2,3.0,Constraints,tutorial-prompt-constraints
